meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1232,9496,4,77,23.0,52.0,HARD,0
1232,9496,3,20,23.0,52.0,HARD,0
1232,9496,3,2,23.0,34.0,HARD,0
1232,9496,4,18,23.0,34.0,HARD,0
1232,9496,3,44,24.0,39.0,HARD,0
1232,9496,3,16,27.0,53.0,HARD,0
1232,9496,4,4,27.0,53.0,HARD,0
1232,9496,4,81,33.0,53.0,HARD,0
1232,9496,4,10,33.0,52.0,HARD,0
1232,9496,4,11,34.0,53.0,HARD,0
1232,9496,4,14,34.0,53.0,HARD,0
1232,9496,4,27,34.0,52.0,HARD,0
1232,9496,4,31,34.0,52.0,MEDIUM,0
1232,9496,4,1,35.0,53.0,HARD,0
1232,9496,5,18,35.0,52.0,SOFT,0
1232,9496,4,2,35.0,41.0,MEDIUM,0
1232,9496,4,55,37.0,53.0,HARD,0
1232,9496,4,63,38.0,53.0,MEDIUM,1
1232,9496,4,44,40.0,53.0,MEDIUM,0
1232,9496,5,2,42.0,52.0,SOFT,0
1234,9498,1,2,1.0,3.0,SOFT,0
1234,9498,1,20,1.0,4.0,SOFT,0
1234,9498,1,27,1.0,4.0,SOFT,0
1234,9498,1,31,1.0,4.0,SOFT,0
1234,9498,1,10,1.0,4.0,SOFT,0
1234,9498,1,44,1.0,4.0,SOFT,3
1234,9498,1,23,1.0,7.0,SOFT,0
1234,9498,1,24,1.0,4.0,SOFT,0
1234,9498,1,3,1.0,4.0,SOFT,0
1234,9498,1,63,1.0,4.0,SOFT,8
1234,9498,1,14,1.0,4.0,SOFT,0
1234,9498,1,55,1.0,4.0,SOFT,8
1234,9498,1,18,1.0,7.0,SOFT,0
1234,9498,1,16,1.0,4.0,SOFT,2
1234,9498,1,4,1.0,4.0,SOFT,2
1234,9498,1,81,1.0,4.0,SOFT,5
1234,9498,1,11,1.0,4.0,SOFT,3
1234,9498,1,22,1.0,7.0,SOFT,0
1234,9498,1,1,1.0,4.0,SOFT,3
1234,9498,1,77,1.0,4.0,SOFT,0
1234,9498,2,27,4.0,7.0,SOFT,3
1234,9498,2,2,3.0,6.0,SOFT,0
1234,9498,2,20,4.0,7.0,SOFT,3
1234,9498,2,14,4.0,7.0,SOFT,0
1234,9498,2,3,4.0,7.0,SOFT,0
1234,9498,2,44,4.0,7.0,SOFT,0
1234,9498,2,10,4.0,7.0,SOFT,0
1234,9498,2,31,4.0,7.0,SOFT,0
1234,9498,2,63,4.0,7.0,SOFT,0
1234,9498,2,24,4.0,7.0,SOFT,0
1234,9498,2,55,4.0,7.0,SOFT,2
1234,9498,2,16,4.0,7.0,SOFT,0
1234,9498,2,81,4.0,7.0,SOFT,0
1234,9498,2,4,4.0,10.0,SOFT,0
1234,9498,2,11,4.0,7.0,SOFT,0
1234,9498,3,16,7.0,10.0,SOFT,0
1234,9498,2,1,4.0,7.0,SOFT,0
1234,9498,3,20,7.0,9.0,SOFT,0
1234,9498,3,27,7.0,10.0,SOFT,0
1234,9498,3,2,6.0,8.0,SOFT,0
1234,9498,2,23,7.0,10.0,SOFT,0
1234,9498,3,31,7.0,10.0,SOFT,0
1234,9498,2,22,7.0,10.0,SOFT,0
1234,9498,3,3,7.0,9.0,SOFT,0
1234,9498,3,44,7.0,10.0,SOFT,0
1234,9498,3,63,7.0,10.0,SOFT,0
1234,9498,3,10,7.0,10.0,SOFT,0
1234,9498,3,14,7.0,10.0,SOFT,3
1234,9498,3,55,7.0,10.0,SOFT,5
1234,9498,2,18,7.0,10.0,SOFT,0
1234,9498,3,24,7.0,9.0,SOFT,0
1234,9498,3,81,7.0,9.0,SOFT,3
1234,9498,2,77,4.0,6.0,SOFT,0
1234,9498,3,22,10.0,13.0,SOFT,0
1234,9498,3,18,10.0,13.0,SOFT,0
1234,9498,3,11,7.0,10.0,SOFT,0
1234,9498,3,1,7.0,10.0,SOFT,3
1234,9498,3,4,10.0,13.0,SOFT,0
1234,9498,4,81,9.0,12.0,SOFT,0
1234,9498,4,44,10.0,13.0,SOFT,0
1234,9498,4,63,10.0,13.0,SOFT,0
1234,9498,4,16,10.0,13.0,SOFT,0
1234,9498,4,55,10.0,13.0,SOFT,0
1234,9498,4,14,10.0,13.0,SOFT,0
1234,9498,4,31,10.0,13.0,SOFT,0
1234,9498,4,10,10.0,13.0,SOFT,0
1234,9498,4,27,10.0,13.0,SOFT,0
1234,9498,3,23,10.0,13.0,SOFT,0
1234,9498,4,22,13.0,16.0,SOFT,0
1234,9498,5,27,13.0,16.0,SOFT,0
1234,9498,5,14,13.0,15.0,SOFT,0
1234,9498,4,11,10.0,13.0,SOFT,0
1234,9498,4,18,13.0,15.0,SOFT,0
1234,9498,5,16,13.0,16.0,SOFT,0
1234,9498,5,44,13.0,16.0,SOFT,0
1234,9498,5,55,13.0,16.0,SOFT,0
1234,9498,5,63,13.0,16.0,SOFT,0
1234,9498,4,1,10.0,13.0,SOFT,0
1234,9498,5,31,13.0,15.0,SOFT,0
1234,9498,5,10,13.0,15.0,SOFT,0
1234,9498,4,4,13.0,16.0,MEDIUM,3
1234,9498,4,23,13.0,15.0,SOFT,0
1234,9498,5,81,12.0,14.0,SOFT,3
1234,9498,6,27,16.0,19.0,SOFT,0
1234,9498,5,22,16.0,19.0,SOFT,0
1234,9498,6,44,16.0,19.0,SOFT,0
1234,9498,6,63,16.0,19.0,SOFT,0
1234,9498,5,11,13.0,16.0,SOFT,0
1234,9498,5,1,13.0,16.0,SOFT,0
1234,9498,5,4,16.0,19.0,MEDIUM,0
1234,9498,6,16,16.0,19.0,SOFT,0
1234,9498,6,55,16.0,19.0,SOFT,0
1234,9498,6,81,14.0,17.0,SOFT,0
1234,9498,7,27,19.0,21.0,SOFT,0
1234,9498,6,22,19.0,21.0,SOFT,0
1234,9498,7,81,17.0,19.0,SOFT,0
1234,9498,6,11,16.0,18.0,SOFT,0
1234,9498,6,1,16.0,18.0,SOFT,0
1234,9498,6,4,19.0,21.0,SOFT,0
1234,9498,7,16,19.0,21.0,SOFT,0
1234,9498,7,55,19.0,21.0,SOFT,0
1234,9498,7,44,19.0,21.0,MEDIUM,0
1234,9498,7,63,19.0,21.0,MEDIUM,0
1234,9502,1,16,1.0,9.0,MEDIUM,0
1234,9502,1,24,1.0,6.0,MEDIUM,0
1234,9502,1,77,1.0,7.0,MEDIUM,0
1234,9502,1,18,1.0,4.0,MEDIUM,0
1234,9502,1,14,1.0,4.0,MEDIUM,0
1234,9502,1,55,1.0,8.0,MEDIUM,0
1234,9502,1,4,1.0,7.0,MEDIUM,0
1234,9502,1,11,1.0,4.0,MEDIUM,0
1234,9502,1,1,1.0,7.0,MEDIUM,0
1234,9502,1,81,1.0,8.0,MEDIUM,0
1234,9502,1,27,1.0,4.0,MEDIUM,0
1234,9502,1,31,1.0,7.0,MEDIUM,0
1234,9502,1,10,1.0,6.0,MEDIUM,0
1234,9502,1,20,1.0,7.0,MEDIUM,0
1234,9502,1,44,1.0,4.0,MEDIUM,0
1234,9502,1,3,1.0,4.0,MEDIUM,0
1234,9502,1,63,1.0,4.0,MEDIUM,0
1234,9502,1,22,1.0,7.0,MEDIUM,0
1234,9502,1,2,1.0,6.0,MEDIUM,0
1234,9502,1,23,1.0,6.0,MEDIUM,0
1234,9502,2,3,4.0,7.0,MEDIUM,3
1234,9502,2,27,4.0,7.0,MEDIUM,3
1234,9502,2,44,4.0,7.0,MEDIUM,3
1234,9502,2,63,4.0,7.0,MEDIUM,3
1234,9502,2,18,4.0,7.0,MEDIUM,3
1234,9502,2,14,4.0,7.0,MEDIUM,3
1234,9502,2,20,7.0,12.0,MEDIUM,0
1234,9502,3,27,7.0,10.0,MEDIUM,0
1234,9502,2,11,4.0,7.0,MEDIUM,0
1234,9502,3,18,7.0,10.0,MEDIUM,0
1234,9502,3,3,7.0,10.0,MEDIUM,0
1234,9502,3,14,7.0,10.0,MEDIUM,0
1234,9502,2,31,7.0,12.0,MEDIUM,0
1234,9502,2,16,9.0,15.0,MEDIUM,0
1234,9502,3,44,7.0,10.0,MEDIUM,0
1234,9502,2,55,8.0,14.0,MEDIUM,0
1234,9502,3,63,7.0,10.0,MEDIUM,0
1234,9502,2,81,8.0,13.0,MEDIUM,0
1234,9502,2,4,7.0,10.0,MEDIUM,0
1234,9502,2,22,7.0,9.0,MEDIUM,0
1234,9502,2,1,7.0,10.0,MEDIUM,0
1234,9502,4,18,10.0,13.0,MEDIUM,3
1234,9502,4,27,10.0,13.0,MEDIUM,3
1234,9502,4,3,10.0,12.0,MEDIUM,3
1234,9502,3,11,7.0,9.0,MEDIUM,3
1234,9502,4,14,10.0,12.0,MEDIUM,3
1234,9502,4,44,10.0,12.0,MEDIUM,3
1234,9502,4,63,10.0,12.0,MEDIUM,3
1234,9502,5,27,13.0,15.0,SOFT,7
1234,9502,3,1,10.0,12.0,SOFT,0
1234,9502,4,11,9.0,11.0,SOFT,0
1234,9502,5,3,12.0,14.0,SOFT,0
1234,9502,5,18,13.0,15.0,SOFT,8
1234,9502,5,14,12.0,14.0,SOFT,0
1234,9502,3,4,10.0,12.0,SOFT,0
1234,9502,3,16,15.0,17.0,SOFT,0
1234,9502,3,55,14.0,16.0,SOFT,0
1234,9502,3,81,14.0,16.0,SOFT,0
1234,9506,1,77,1.0,1.0,MEDIUM,0
1234,9506,1,1,1.0,1.0,MEDIUM,3
1234,9506,1,27,1.0,1.0,MEDIUM,6
1234,9506,1,2,1.0,1.0,SOFT,0
1234,9506,1,22,1.0,1.0,SOFT,0
1234,9506,1,3,1.0,1.0,MEDIUM,0
1234,9506,1,23,1.0,1.0,MEDIUM,0
1234,9506,1,63,1.0,1.0,MEDIUM,6
1234,9506,1,18,1.0,1.0,MEDIUM,6
1234,9506,1,24,1.0,1.0,MEDIUM,0
1234,9506,1,44,1.0,1.0,MEDIUM,6
1234,9506,1,14,1.0,1.0,MEDIUM,5
1234,9506,1,11,1.0,1.0,MEDIUM,3
1234,9506,1,20,1.0,1.0,MEDIUM,6
1234,9506,1,55,1.0,1.0,MEDIUM,0
1234,9506,1,10,1.0,1.0,MEDIUM,0
1234,9506,1,16,1.0,1.0,MEDIUM,0
1234,9506,1,81,1.0,1.0,MEDIUM,0
1234,9506,1,31,1.0,1.0,MEDIUM,0
1234,9506,2,1,2.0,2.0,MEDIUM,4
1234,9506,2,16,2.0,2.0,MEDIUM,0
1234,9506,2,3,2.0,2.0,MEDIUM,1
1234,9506,2,55,2.0,2.0,MEDIUM,1
1234,9506,2,11,2.0,2.0,MEDIUM,4
1234,9506,2,81,2.0,2.0,MEDIUM,1
1234,9506,2,20,2.0,2.0,MEDIUM,0
1234,9506,2,27,2.0,2.0,MEDIUM,0
1234,9506,2,22,2.0,2.0,SOFT,1
1234,9506,2,44,2.0,2.0,MEDIUM,7
1234,9506,2,2,2.0,2.0,SOFT,0
1234,9506,2,10,2.0,2.0,MEDIUM,0
1234,9506,2,24,2.0,2.0,MEDIUM,0
1234,9506,2,63,2.0,2.0,MEDIUM,7
1234,9506,2,23,2.0,2.0,MEDIUM,0
1234,9506,2,77,2.0,2.0,MEDIUM,1
1234,9506,2,31,2.0,2.0,MEDIUM,1
1234,9506,2,14,2.0,2.0,MEDIUM,6
1234,9506,3,1,3.0,19.0,MEDIUM,0
1234,9506,3,3,3.0,19.0,MEDIUM,2
1234,9506,3,16,3.0,19.0,MEDIUM,2
1234,9506,3,11,3.0,19.0,MEDIUM,5
1234,9506,3,55,3.0,19.0,MEDIUM,2
1234,9506,3,81,3.0,19.0,MEDIUM,2
1234,9506,3,20,3.0,19.0,MEDIUM,0
1234,9506,3,27,3.0,19.0,MEDIUM,0
1234,9506,3,44,3.0,19.0,MEDIUM,8
1234,9506,3,22,3.0,19.0,SOFT,2
1234,9506,3,10,3.0,19.0,MEDIUM,2
1234,9506,3,24,3.0,19.0,MEDIUM,2
1234,9506,3,2,3.0,19.0,SOFT,0
1234,9506,3,77,3.0,19.0,MEDIUM,2
1234,9506,3,63,3.0,19.0,MEDIUM,8
1234,9506,3,31,3.0,19.0,MEDIUM,2
1234,9506,3,23,3.0,19.0,MEDIUM,0
1234,9506,3,14,3.0,18.0,MEDIUM,7
1234,9506,4,14,19.0,19.0,MEDIUM,23
1234,9507,1,10,1.0,12.0,MEDIUM,0
1234,9507,1,81,1.0,27.0,MEDIUM,0
1234,9507,1,31,1.0,22.0,MEDIUM,0
1234,9507,1,20,1.0,22.0,HARD,0
1234,9507,1,77,1.0,11.0,SOFT,0
1234,9507,1,1,1.0,23.0,MEDIUM,0
1234,9507,1,4,1.0,29.0,MEDIUM,0
1234,9507,1,16,1.0,19.0,MEDIUM,0
1234,9507,1,22,1.0,28.0,MEDIUM,0
1234,9507,1,11,1.0,17.0,MEDIUM,0
1234,9507,1,63,1.0,24.0,MEDIUM,3
1234,9507,1,18,1.0,11.0,MEDIUM,0
1234,9507,1,27,1.0,12.0,MEDIUM,0
1234,9507,1,2,1.0,11.0,MEDIUM,0
1234,9507,1,14,1.0,22.0,HARD,1
1234,9507,1,23,1.0,10.0,MEDIUM,0
1234,9507,1,3,1.0,28.0,HARD,0
1234,9507,1,24,1.0,28.0,MEDIUM,0
1234,9507,1,55,1.0,27.0,MEDIUM,0
1234,9507,1,44,1.0,26.0,HARD,0
1234,9507,2,23,11.0,53.0,HARD,0
1234,9507,2,18,12.0,28.0,HARD,1
1234,9507,2,2,12.0,27.0,HARD,0
1234,9507,2,77,12.0,29.0,HARD,0
1234,9507,2,10,13.0,57.0,HARD,0
1234,9507,2,27,13.0,28.0,HARD,0
1234,9507,2,11,18.0,28.0,HARD,0
1234,9507,2,16,20.0,57.0,HARD,0
1234,9507,2,31,23.0,57.0,HARD,0
1234,9507,2,14,23.0,57.0,MEDIUM,1
1234,9507,2,20,23.0,28.0,MEDIUM,0
1234,9507,2,1,24.0,57.0,HARD,0
1234,9507,2,63,25.0,57.0,HARD,0
1234,9507,2,44,27.0,57.0,MEDIUM,3
1234,9507,2,55,28.0,57.0,HARD,0
1234,9507,2,81,28.0,40.0,HARD,0
1234,9507,3,11,29.0,57.0,MEDIUM,5
1234,9507,2,22,29.0,57.0,HARD,0
1234,9507,2,24,29.0,57.0,SOFT,0
1234,9507,2,3,29.0,57.0,MEDIUM,5
1234,9507,3,27,29.0,57.0,MEDIUM,0
1234,9507,3,18,29.0,57.0,MEDIUM,0
1234,9507,3,20,29.0,31.0,MEDIUM,0
1234,9507,2,4,30.0,57.0,HARD,0
1234,9507,3,77,30.0,57.0,MEDIUM,0
1234,9507,4,20,32.0,57.0,MEDIUM,3
1234,9507,3,81,41.0,57.0,MEDIUM,6
1234,9507,3,23,54.0,57.0,SOFT,0
1235,9511,1,10,1.0,4.0,SOFT,0
1235,9511,1,31,1.0,4.0,SOFT,0
1235,9511,1,24,1.0,3.0,SOFT,0
1235,9511,1,2,1.0,4.0,SOFT,0
1235,9511,1,27,1.0,4.0,SOFT,0
1235,9511,1,20,1.0,4.0,SOFT,0
1235,9511,1,63,1.0,3.0,MEDIUM,0
1235,9511,1,18,1.0,4.0,SOFT,0
1235,9511,1,44,1.0,4.0,SOFT,0
1235,9511,1,55,1.0,7.0,MEDIUM,0
1235,9511,1,16,1.0,7.0,MEDIUM,0
1235,9511,1,23,1.0,4.0,SOFT,0
1235,9511,1,4,1.0,4.0,SOFT,0
1235,9511,2,24,3.0,4.0,SOFT,2
1235,9511,1,11,1.0,4.0,SOFT,0
1235,9511,1,1,1.0,4.0,SOFT,0
1235,9511,1,14,1.0,4.0,SOFT,0
1235,9511,1,81,1.0,4.0,SOFT,0
1235,9511,3,24,4.0,7.0,SOFT,3
1235,9511,2,27,4.0,7.0,SOFT,3
1235,9511,2,18,4.0,7.0,SOFT,0
1235,9511,2,20,4.0,7.0,SOFT,3
1235,9511,2,63,3.0,6.0,SOFT,0
1235,9511,1,22,1.0,4.0,SOFT,0
1235,9511,1,77,1.0,4.0,SOFT,0
1235,9511,1,3,1.0,4.0,SOFT,0
1235,9511,2,31,4.0,7.0,SOFT,0
1235,9511,2,10,4.0,7.0,SOFT,0
1235,9511,2,2,4.0,6.0,SOFT,0
1235,9511,2,44,4.0,7.0,SOFT,3
1235,9511,2,4,4.0,7.0,SOFT,3
1235,9511,2,14,4.0,6.0,SOFT,0
1235,9511,2,23,4.0,7.0,SOFT,0
1235,9511,3,14,6.0,7.0,SOFT,0
1235,9511,3,18,7.0,10.0,SOFT,0
1235,9511,3,31,7.0,10.0,SOFT,0
1235,9511,4,24,7.0,9.0,SOFT,0
1235,9511,3,2,6.0,8.0,SOFT,0
1235,9511,2,77,4.0,6.0,SOFT,0
1235,9511,3,27,7.0,10.0,SOFT,0
1235,9511,3,20,7.0,8.0,SOFT,0
1235,9511,3,10,7.0,9.0,SOFT,0
1235,9511,2,1,4.0,7.0,SOFT,3
1235,9511,2,3,4.0,7.0,SOFT,0
1235,9511,2,22,4.0,7.0,SOFT,0
1235,9511,2,55,7.0,9.0,MEDIUM,6
1235,9511,2,16,7.0,10.0,MEDIUM,6
1235,9511,3,44,7.0,9.0,SOFT,0
1235,9511,2,11,4.0,5.0,SOFT,0
1235,9511,2,81,4.0,5.0,SOFT,3
1235,9511,3,4,7.0,8.0,SOFT,6
1235,9511,3,63,6.0,7.0,SOFT,0
1235,9511,4,63,7.0,10.0,SOFT,3
1235,9511,4,44,9.0,12.0,SOFT,2
1235,9511,3,23,7.0,10.0,SOFT,3
1235,9511,3,1,7.0,10.0,SOFT,0
1235,9511,3,11,5.0,8.0,SOFT,1
1235,9511,4,27,10.0,13.0,SOFT,0
1235,9511,4,18,10.0,13.0,SOFT,3
1235,9511,4,10,9.0,12.0,SOFT,2
1235,9511,4,31,10.0,13.0,SOFT,3
1235,9511,3,55,9.0,12.0,SOFT,0
1235,9511,3,81,5.0,8.0,SOFT,0
1235,9511,3,16,10.0,13.0,SOFT,0
1235,9511,3,3,7.0,10.0,SOFT,0
1235,9511,4,4,8.0,11.0,SOFT,0
1235,9511,3,22,7.0,10.0,SOFT,0
1235,9511,4,23,10.0,12.0,SOFT,0
1235,9511,5,31,13.0,15.0,SOFT,0
1235,9511,5,10,12.0,14.0,SOFT,0
1235,9511,5,63,10.0,13.0,SOFT,0
1235,9511,5,44,12.0,15.0,SOFT,0
1235,9511,5,27,13.0,16.0,SOFT,0
1235,9511,5,18,13.0,15.0,SOFT,0
1235,9511,4,3,10.0,13.0,SOFT,0
1235,9511,4,81,8.0,10.0,SOFT,4
1235,9511,4,55,12.0,15.0,SOFT,0
1235,9511,5,4,11.0,14.0,SOFT,0
1235,9511,4,16,13.0,16.0,SOFT,0
1235,9511,4,1,10.0,13.0,SOFT,3
1235,9511,4,11,8.0,10.0,SOFT,0
1235,9511,6,27,16.0,19.0,SOFT,3
1235,9511,5,1,13.0,16.0,SOFT,0
1235,9511,6,4,14.0,17.0,SOFT,0
1235,9511,4,22,10.0,13.0,SOFT,0
1235,9511,5,81,10.0,13.0,SOFT,0
1235,9511,5,55,15.0,18.0,SOFT,0
1235,9511,5,16,16.0,19.0,SOFT,0
1235,9511,6,63,13.0,16.0,SOFT,1
1235,9511,6,44,15.0,18.0,SOFT,5
1235,9511,7,27,19.0,21.0,SOFT,0
1235,9511,5,3,13.0,15.0,SOFT,0
1235,9511,6,55,18.0,20.0,SOFT,0
1235,9511,6,16,19.0,21.0,SOFT,0
1235,9511,5,22,13.0,15.0,SOFT,0
1235,9511,7,63,16.0,18.0,SOFT,0
1235,9511,7,44,18.0,20.0,SOFT,0
1235,9511,6,1,16.0,18.0,SOFT,0
1235,9511,7,4,17.0,19.0,SOFT,0
1235,9511,6,81,13.0,15.0,SOFT,0
1235,9515,1,14,1.0,7.0,SOFT,0
1235,9515,1,18,1.0,37.0,MEDIUM,1
1235,9515,1,22,1.0,12.0,MEDIUM,0
1235,9515,1,24,1.0,33.0,HARD,0
1235,9515,1,31,1.0,25.0,MEDIUM,0
1235,9515,1,77,1.0,8.0,MEDIUM,0
1235,9515,1,10,1.0,8.0,SOFT,0
1235,9515,1,3,1.0,11.0,MEDIUM,0
1235,9515,1,63,1.0,21.0,MEDIUM,0
1235,9515,1,16,1.0,25.0,MEDIUM,0
1235,9515,1,27,1.0,13.0,MEDIUM,0
1235,9515,1,20,1.0,37.0,MEDIUM,0
1235,9515,1,11,1.0,37.0,HARD,0
1235,9515,1,2,1.0,31.0,HARD,0
1235,9515,1,4,1.0,22.0,MEDIUM,0
1235,9515,1,44,1.0,27.0,MEDIUM,0
1235,9515,1,55,1.0,27.0,MEDIUM,0
1235,9515,1,1,1.0,24.0,MEDIUM,0
1235,9515,1,81,1.0,23.0,MEDIUM,0
1235,9515,1,23,1.0,8.0,MEDIUM,0
1235,9515,2,14,8.0,40.0,HARD,1
1235,9515,2,23,9.0,9.0,HARD,0
1235,9515,2,10,9.0,30.0,HARD,0
1235,9515,2,77,9.0,62.0,HARD,0
1235,9515,3,23,10.0,23.0,MEDIUM,8
1235,9515,2,3,12.0,62.0,HARD,0
1235,9515,2,22,13.0,62.0,HARD,0
1235,9515,2,27,14.0,62.0,HARD,0
1235,9515,2,63,22.0,52.0,HARD,0
1235,9515,2,4,23.0,63.0,HARD,1
1235,9515,2,81,24.0,63.0,HARD,1
1235,9515,2,1,25.0,63.0,HARD,0
1235,9515,4,23,24.0,28.0,MEDIUM,14
1235,9515,2,16,26.0,63.0,HARD,0
1235,9515,2,31,26.0,62.0,HARD,0
1235,9515,2,55,28.0,63.0,HARD,0
1235,9515,2,44,28.0,63.0,HARD,0
1235,9515,5,23,29.0,51.0,MEDIUM,8
1235,9515,3,10,31.0,62.0,MEDIUM,0
1235,9515,2,2,32.0,62.0,MEDIUM,0
1235,9515,2,24,34.0,62.0,MEDIUM,0
1235,9515,2,11,38.0,63.0,MEDIUM,0
1235,9515,2,18,38.0,63.0,HARD,1
1235,9515,2,20,38.0,62.0,HARD,0
1235,9515,3,14,41.0,59.0,MEDIUM,1
1235,9515,3,63,53.0,63.0,MEDIUM,2
1235,9515,4,14,60.0,62.0,SOFT,0
1236,9519,1,44,1.0,10.0,SOFT,0
1236,9519,1,63,1.0,9.0,SOFT,0
1236,9519,1,2,1.0,7.0,SOFT,0
1236,9519,1,3,1.0,7.0,SOFT,0
1236,9519,1,23,1.0,9.0,SOFT,0
1236,9519,1,4,1.0,9.0,SOFT,0
1236,9519,1,22,1.0,6.0,SOFT,0
1236,9519,1,81,1.0,8.0,SOFT,0
1236,9519,1,18,1.0,7.0,SOFT,0
1236,9519,1,14,1.0,7.0,SOFT,0
1236,9519,1,10,1.0,8.0,SOFT,0
1236,9519,1,31,1.0,8.0,SOFT,0
1236,9519,1,11,1.0,8.0,SOFT,0
1236,9519,1,1,1.0,13.0,SOFT,0
1236,9519,1,77,1.0,7.0,SOFT,0
1236,9519,1,24,1.0,7.0,SOFT,0
1236,9519,1,20,1.0,6.0,SOFT,0
1236,9519,1,27,1.0,6.0,SOFT,0
1236,9519,1,16,1.0,6.0,SOFT,0
1236,9519,1,55,1.0,8.0,SOFT,0
1236,9519,2,16,6.0,11.0,SOFT,5
1236,9519,2,20,6.0,12.0,SOFT,0
1236,9519,2,2,7.0,12.0,SOFT,0
1236,9519,2,3,7.0,13.0,SOFT,0
1236,9519,2,27,6.0,11.0,SOFT,0
1236,9519,2,14,7.0,11.0,SOFT,0
1236,9519,2,18,7.0,12.0,SOFT,0
1236,9519,2,63,9.0,13.0,SOFT,0
1236,9519,2,23,9.0,14.0,SOFT,0
1236,9519,2,77,7.0,11.0,SOFT,0
1236,9519,2,4,9.0,11.0,SOFT,0
1236,9519,2,22,6.0,11.0,SOFT,0
1236,9519,2,31,8.0,13.0,SOFT,0
1236,9519,2,10,8.0,13.0,SOFT,0
1236,9519,2,81,8.0,13.0,SOFT,0
1236,9519,2,11,8.0,12.0,SOFT,0
1236,9519,2,24,7.0,11.0,SOFT,0
1236,9519,2,44,10.0,13.0,SOFT,0
1236,9519,2,55,8.0,12.0,SOFT,0
1236,9519,3,4,11.0,14.0,SOFT,2
1236,9519,3,27,11.0,17.0,SOFT,0
1236,9519,3,3,13.0,19.0,SOFT,0
1236,9519,3,23,14.0,20.0,SOFT,0
1236,9519,4,4,14.0,19.0,SOFT,0
1236,9519,2,1,13.0,18.0,SOFT,0
1236,9519,3,16,11.0,16.0,SOFT,0
1236,9519,3,22,11.0,17.0,SOFT,0
1236,9519,3,55,12.0,15.0,SOFT,2
1236,9519,3,31,13.0,18.0,SOFT,0
1236,9519,3,10,13.0,19.0,SOFT,0
1236,9519,3,81,13.0,16.0,SOFT,3
1236,9519,3,20,12.0,15.0,SOFT,0
1236,9519,3,44,13.0,17.0,SOFT,2
1236,9519,3,63,13.0,17.0,SOFT,3
1236,9519,3,18,12.0,15.0,SOFT,0
1236,9519,4,55,15.0,21.0,SOFT,0
1236,9519,4,44,17.0,20.0,SOFT,0
1236,9519,4,81,16.0,19.0,SOFT,0
1236,9519,4,63,17.0,20.0,SOFT,0
1236,9519,4,16,16.0,21.0,SOFT,0
1236,9519,5,4,19.0,22.0,SOFT,0
1236,9519,4,20,15.0,18.0,SOFT,0
1236,9519,4,23,20.0,24.0,SOFT,0
1236,9519,4,27,17.0,20.0,SOFT,0
1236,9519,4,31,18.0,20.0,SOFT,0
1236,9519,3,1,18.0,22.0,SOFT,0
1236,9519,4,10,19.0,23.0,SOFT,0
1236,9519,4,18,15.0,17.0,SOFT,0
1236,9519,5,44,20.0,23.0,SOFT,0
1236,9519,4,3,19.0,21.0,SOFT,0
1236,9519,4,22,17.0,20.0,SOFT,0
1236,9519,5,63,20.0,22.0,SOFT,0
1236,9519,5,23,24.0,27.0,SOFT,4
1236,9519,5,55,21.0,25.0,SOFT,0
1236,9519,5,10,23.0,27.0,SOFT,4
1236,9519,6,44,23.0,26.0,SOFT,0
1236,9519,6,63,22.0,26.0,SOFT,0
1236,9519,5,16,21.0,24.0,SOFT,0
1236,9519,4,1,22.0,26.0,SOFT,0
1236,9519,5,81,19.0,22.0,SOFT,0
1236,9519,6,4,22.0,25.0,SOFT,3
1236,9519,5,22,20.0,23.0,SOFT,0
1236,9519,6,23,27.0,29.0,SOFT,0
1236,9519,6,55,25.0,28.0,SOFT,0
1236,9519,5,1,26.0,28.0,SOFT,0
1236,9519,7,44,26.0,28.0,SOFT,0
1236,9519,7,63,26.0,28.0,SOFT,0
1236,9519,6,10,27.0,30.0,SOFT,0
1236,9519,6,22,23.0,25.0,SOFT,0
1236,9519,6,16,24.0,26.0,SOFT,0
1236,9519,6,81,22.0,24.0,SOFT,0
1236,9519,7,4,25.0,27.0,SOFT,0
1236,9523,1,3,1.0,1.0,MEDIUM,0
1236,9523,1,63,1.0,1.0,HARD,0
1236,9523,1,10,1.0,1.0,HARD,0
1236,9523,1,81,1.0,1.0,MEDIUM,1
1236,9523,1,44,1.0,1.0,HARD,0
1236,9523,1,4,1.0,1.0,MEDIUM,1
1236,9523,1,22,1.0,1.0,MEDIUM,0
1236,9523,1,24,1.0,1.0,MEDIUM,0
1236,9523,1,77,1.0,1.0,HARD,0
1236,9523,1,23,1.0,1.0,MEDIUM,0
1236,9523,1,16,1.0,1.0,MEDIUM,0
1236,9523,1,14,1.0,1.0,HARD,1
1236,9523,1,18,1.0,1.0,HARD,1
1236,9523,1,55,1.0,1.0,MEDIUM,0
1236,9523,1,2,1.0,1.0,HARD,0
1236,9523,1,1,1.0,1.0,HARD,0
1236,9523,2,16,1.0,78.0,HARD,0
1236,9523,2,81,1.0,78.0,HARD,1
1236,9523,2,55,1.0,78.0,HARD,0
1236,9523,2,4,1.0,78.0,HARD,0
1236,9523,2,63,1.0,78.0,MEDIUM,0
1236,9523,2,1,1.0,52.0,MEDIUM,0
1236,9523,2,44,1.0,51.0,MEDIUM,0
